96	0	7410.12	0	7410.12	8096.61	7410.12	8096.61	7410.12	0	0	0	7410.12	8096.61	7410.12	0	0	7410.12	8096.61	7410.12	0	0	7410.12	0	7410.12	8096.61	7410.12	8096.61	7410.12	0	0	0	7410.12	8096.61	7410.12	0	0	7410.12	8096.61	7410.12	0	0	7410.12	0	7410.12	8096.61	7410.12	8096.61	7410.12	0	0	0	7410.12	8096.61	7410.12	0	0	7410.12	8096.61	7410.12	0	0	7410.12	0	7410.12	8096.61	7410.12	8096.61	7410.12	0	0	0	7410.12	8096.61	7410.12	0	0	7410.12	8096.61	7410.12	0	0	7410.12	0	7410.12	8096.61	7410.12	8096.61	7410.12	0	0	0	7410.12	8096.61	7410.12	0	0	7410.12	8096.61	7410.12	0
97	7792.35	0	7792.35	0	1098.27	0	1098.27	0	7792.35	7792.35	7792.35	0	1098.27	0	7792.35	7792.35	0	1098.27	0	7792.35	7792.35	0	7792.35	0	1098.27	0	1098.27	0	7792.35	7792.35	7792.35	0	1098.27	0	7792.35	7792.35	0	1098.27	0	7792.35	7792.35	0	7792.35	0	1098.27	0	1098.27	0	7792.35	7792.35	7792.35	0	1098.27	0	7792.35	7792.35	0	1098.27	0	7792.35	7792.35	0	7792.35	0	1098.27	0	1098.27	0	7792.35	7792.35	7792.35	0	1098.27	0	7792.35	7792.35	0	1098.27	0	7792.35	7792.35	0	7792.35	0	1098.27	0	1098.27	0	7792.35	7792.35	7792.35	0	1098.27	0	7792.35	7792.35	0	1098.27	0	7792.35
98	8278.64	974.49	8278.64	974.49	0	974.49	0	974.49	8278.64	8278.64	8278.64	974.49	0	974.49	8278.64	8278.64	974.49	0	974.49	8278.64	8278.64	974.49	8278.64	974.49	0	974.49	0	974.49	8278.64	8278.64	8278.64	974.49	0	974.49	8278.64	8278.64	974.49	0	974.49	8278.64	8278.64	974.49	8278.64	974.49	0	974.49	0	974.49	8278.64	8278.64	8278.64	974.49	0	974.49	8278.64	8278.64	974.49	0	974.49	8278.64	8278.64	974.49	8278.64	974.49	0	974.49	0	974.49	8278.64	8278.64	8278.64	974.49	0	974.49	8278.64	8278.64	974.49	0	974.49	8278.64	8278.64	974.49	8278.64	974.49	0	974.49	0	974.49	8278.64	8278.64	8278.64	974.49	0	974.49	8278.64	8278.64	974.49	0	974.49	8278.64
99	7792.35	0	7792.35	0	1098.27	0	1098.27	0	7792.35	7792.35	7792.35	0	1098.27	0	7792.35	7792.35	0	1098.27	0	7792.35	7792.35	0	7792.35	0	1098.27	0	1098.27	0	7792.35	7792.35	7792.35	0	1098.27	0	7792.35	7792.35	0	1098.27	0	7792.35	7792.35	0	7792.35	0	1098.27	0	1098.27	0	7792.35	7792.35	7792.35	0	1098.27	0	7792.35	7792.35	0	1098.27	0	7792.35	7792.35	0	7792.35	0	1098.27	0	1098.27	0	7792.35	7792.35	7792.35	0	1098.27	0	7792.35	7792.35	0	1098.27	0	7792.35	7792.35	0	7792.35	0	1098.27	0	1098.27	0	7792.35	7792.35	7792.35	0	1098.27	0	7792.35	7792.35	0	1098.27	0	7792.35
100	0	7410.12	0	7410.12	8096.61	7410.12	8096.61	7410.12	0	0	0	7410.12	8096.61	7410.12	0	0	7410.12	8096.61	7410.12	0	0	7410.12	0	7410.12	8096.61	7410.12	8096.61	7410.12	0	0	0	7410.12	8096.61	7410.12	0	0	7410.12	8096.61	7410.12	0	0	7410.12	0	7410.12	8096.61	7410.12	8096.61	7410.12	0	0	0	7410.12	8096.61	7410.12	0	0	7410.12	8096.61	7410.12	0	0	7410.12	0	7410.12	8096.61	7410.12	8096.61	7410.12	0	0	0	7410.12	8096.61	7410.12	0	0	7410.12	8096.61	7410.12	0	0	7410.12	0	7410.12	8096.61	7410.12	8096.61	7410.12	0	0	0	7410.12	8096.61	7410.12	0	0	7410.12	8096.61	7410.12	0
;

param DI: 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99 100  :=
1	3003.74	10749.55	3003.74	10749.55	11436.04	10749.55	11436.04	10749.55	3003.74	3003.74	3003.74	10749.55	11436.04	10749.55	3003.74	3003.74	10749.55	11436.04	10749.55	3003.74	3003.74	10749.55	3003.74	10749.55	11436.04	10749.55	11436.04	10749.55	3003.74	3003.74	3003.74	10749.55	11436.04	10749.55	3003.74	3003.74	10749.55	11436.04	10749.55	3003.74	3003.74	10749.55	3003.74	10749.55	11436.04	10749.55	11436.04	10749.55	3003.74	3003.74	3003.74	10749.55	11436.04	10749.55	3003.74	3003.74	10749.55	11436.04	10749.55	3003.74	3003.74	10749.55	3003.74	10749.55	11436.04	10749.55	11436.04	10749.55	3003.74	3003.74	3003.74	10749.55	11436.04	10749.55	3003.74	3003.74	10749.55	11436.04	10749.55	3003.74	3003.74	10749.55	3003.74	10749.55	11436.04	10749.55	11436.04	10749.55	3003.74	3003.74	3003.74	10749.55	11436.04	10749.55	3003.74	3003.74	10749.55	11436.04	10749.55	3003.74
2	3003.74	10749.55	3003.74	10749.55	11436.04	10749.55	11436.04	10749.55	3003.74	3003.74	3003.74	10749.55	11436.04	10749.55	3003.74	3003.74	10749.55	11436.04	10749.55	3003.74	3003.74	10749.55	3003.74	10749.55	11436.04	10749.55	11436.04	10749.55	3003.74	3003.74	3003.74	10749.55	11436.04	10749.55	3003.74	3003.74	10749.55	11436.04	10749.55	3003.74	3003.74	10749.55	3003.74	10749.55	11436.04	10749.55	11436.04	10749.55	3003.74	3003.74	3003.74	10749.55	11436.04	10749.55	3003.74	3003.74	10749.55	11436.04	10749.55	3003.74	3003.74	10749.55	3003.74	10749.55	11436.04	10749.55	11436.04	10749.55	3003.74	3003.74	3003.74	10749.55	11436.04	10749.55	3003.74	3003.74	10749.55	11436.04	10749.55	3003.74	3003.74	10749.55	3003.74	10749.55	11436.04	10749.55	11436.04	10749.55	3003.74	3003.74	3003.74	10749.55	11436.04	10749.55	3003.74	3003.74	10749.55	11436.04	10749.55	3003.74
3	3003.74	10749.55	3003.74	10749.55	11436.04	10749.55	11436.04	10749.55	3003.74	3003.74	3003.74	10749.55	11436.04	10749.55	3003.74	3003.74	10749.55	11436.04	10749.55	3003.74	3003.74	10749.55	3003.74	10749.55	11436.04	10749.55	11436.04	10749.55	3003.74	3003.74	3003.74	10749.55	11436.04	10749.55	3003.74	3003.74	10749.55	11436.04	10749.55	3003.74	3003.74	10749.55	3003.74	10749.55	11436.04	10749.55	11436.04	10749.55	3003.74	3003.74	3003.74	10749.55	11436.04	10749.55	3003.74	3003.74	10749.55	11436.04	10749.55	3003.74	3003.74	10749.55	3003.74	10749.55	11436.04	10749.55	11436.04	10749.55	3003.74	3003.74	3003.74	10749.55	11436.04	10749.55	3003.74	3003.74	10749.55	11436.04	10749.55	3003.74	3003.74	10749.55	3003.74	10749.55	11436.04	10749.55	11436.04	10749.55	3003.74	3003.74	3003.74	10749.55	11436.04	10749.55	3003.74	3003.74	10749.55	11436.04	10749.55	3003.74
4	3003.74	10749.55	3003.74	10749.55	11436.04	10749.55	11436.04	10749.55	3003.74	3003.74	3003.74	10749.55	11436.04	10749.55	3003.74	3003.74	10749.55	11436.04	10749.55	3003.74	3003.74	10749.55	3003.74	10749.55	11436.04	10749.55	11436.04	10749.55	3003.74	3003.74	3003.74	10749.55	11436.04	10749.55	3003.74	3003.74	10749.55	11436.04	10749.55	3003.74	3003.74	10749.55	3003.74	10749.55	11436.04	10749.55	11436.04	10749.55	3003.74	3003.74	3003.74	10749.55	11436.04	10749.55	3003.74	3003.74	10749.55	11436.04	10749.55	3003.74	3003.74	10749.55	3003.74	10749.55	11436.04	10749.55	11436.04	10749.55	3003.74	3003.74	3003.74	10749.55	11436.04	10749.55	3003.74	3003.74	10749.55	11436.04	10749.55	3003.74	3003.74	10749.55	3003.74	10749.55	11436.04	10749.55	11436.04	10749.55	3003.74	3003.74	3003.74	10749.55	11436.04	10749.55	3003.74	3003.74	10749.55	11436.04	10749.55	3003.74
5	3003.74	10749.55	3003.74	10749.55	11436.04	10749.55	11436.04	10749.55	3003.74	3003.74	3003.74	10749.55	11436.04	10749.55	3003.74	3003.74	10749.55	11436.04	10749.55	3003.74	3003.74	10749.55	3003.74	10749.55	11436.04	10749.55	11436.04	10749.55	3003.74	3003.74	3003.74	10749.55	11436.04	10749.55	3003.74	3003.74	10749.55	11436.04	10749.55	3003.74	3003.74	10749.55	3003.74	10749.55	11436.04	10749.55	11436.04	10749.55	3003.74	3003.74	3003.74	10749.55	11436.04	10749.55	3003.74	3003.74	10749.55	11436.04	10749.55	3003.74	3003.74	10749.55	3003.74	10749.55	11436.04	10749.55	11436.04	10749.55	3003.74	3003.74	3003.74	10749.55	11436.04	10749.55	3003.74	3003.74	10749.55	11436.04	10749.55	3003.74	3003.74	10749.55	3003.74	10749.55	11436.04	10749.55	11436.04	10749.55	3003.74	3003.74	3003.74	10749.55	11436.04	10749.55	3003.74	3003.74	10749.55	11436.04	10749.55	3003.74
6	3003.74	10749.55	3003.74	10749.55	11436.04	10749.55	11436.04	10749.55	3003.74	3003.74	3003.74	10749.55	11436.04	10749.55	3003.74	3003.74	10749.55	11436.04	10749.55	3003.74	3003.74	10749.55	3003.74	10749.55	11436.04	10749.55	11436.04	10749.55	3003.74	3003.74	3003.74	10749.55	11436.04	10749.55	3003.74	3003.74	10749.55	11436.04	10749.55	3003.74	3003.74	10749.55	3003.74	10749.55	11436.04	10749.55	11436.04	10749.55	3003.74	3003.74	3003.74	10749.55	11436.04	10749.55	3003.74	3003.74	10749.55	11436.04	10749.55	3003.74	3003.74	10749.55	3003.74	10749.55	11436.04	10749.55	11436.04	10749.55	3003.74	3003.74	3003.74	10749.55	11436.04	10749.55	3003.74	3003.74	10749.55	11436.04	10749.55	3003.74	3003.74	10749.55	3003.74	10749.55	11436.04	10749.55	11436.04	10749.55	3003.74	3003.74	3003.74	10749.55	11436.04	10749.55	3003.74	3003.74	10749.55	11436.04	10749.55	3003.74
7	3003.74	10749.55	3003.74	10749.55	11436.04	10749.55	11436.04	10749.55	3003.74	3003.74	3003.74	10749.55	11436.04	10749.55	3003.74	3003.74	10749.55	11436.04	10749.55	3003.74	3003.74	10749.55	3003.74	10749.55	11436.04	10749.55	11436.04	10749.55	3003.74	3003.74	3003.74	10749.55	11436.04	10749.55	3003.74	3003.74	10749.55	11436.04	10749.55	3003.74	3003.74	10749.55	3003.74	10749.55	11436.04	10749.55	11436.04	10749.55	3003.74	3003.74	3003.74	10749.55	11436.04	10749.55	3003.74	3003.74	10749.55	11436.04	10749.55	3003.74	3003.74	10749.55	3003.74	10749.55	11436.04	10749.55	11436.04	10749.55	3003.74	3003.74	3003.74	10749.55	11436.04	10749.55	3003.74	3003.74	10749.55	11436.04	10749.55	3003.74	3003.74	10749.55	3003.74	10749.55	11436.04	10749.55	11436.04	10749.55	3003.74	3003.74	3003.74	10749.55	11436.04	10749.55	3003.74	3003.74	10749.55	11436.04	10749.55	3003.74
8	3003.74	10749.55	3003.74	10749.55	11436.04	10749.55	11436.04	10749.55	3003.74	3003.74	3003.74	10749.55	11436.04	10749.55	3003.74	3003.74	10749.55	11436.04	10749.55	3003.74	3003.74	10749.55	3003.74	10749.55	11436.04	10749.55	11436.04	10749.55	3003.74	3003.74	3003.74	10749.55	11436.04	10749.55	3003.74	3003.74	10749.55	11436.04	10749.55	3003.74	3003.74	10749.55	3003.74	10749.55	11436.04	10749.55	11436.04	10749.55	3003.74	3003.74	3003.74	10749.55	11436.04	10749.55	3003.74	3003.74	10749.55	11436.04	10749.55	3003.74	3003.74	10749.55	3003.74	10749.55	11436.04	10749.55	11436.04	10749.55	3003.74	3003.74	3003.74	10749.55	11436.04	10749.55	3003.74	3003.74	10749.55	11436.04	10749.55	3003.74	3003.74	10749.55	3003.74	10749.55	11436.04	10749.55	11436.04	10749.55	3003.74	3003.74	3003.74	10749.55	11436.04	10749.55	3003.74	3003.74	10749.55	11436.04	10749.55	3003.74
9	3003.74	10749.55	3003.74	10749.55	11436.04	10749.55	11436.04	10749.55	3003.74	3003.74	3003.74	10749.55	11436.04	10749.55	3003.74	3003.74	10749.55	11436.04	10749.55	3003.74	3003.74	10749.55	3003.74	10749.55	11436.04	10749.55	11436.04	10749.55	3003.74	3003.74	3003.74	10749.55	11436.04	10749.55	3003.74	3003.74	10749.55	11436.04	10749.55	3003.74	3003.74	10749.55	3003.74	10749.55	11436.04	10749.55	11436.04	10749.55	3003.74	3003.74	3003.74	10749.55	11436.04	10749.55	3003.74	3003.74	10749.55	11436.04	10749.55	3003.74	3003.74	10749.55	3003.74	10749.55	11436.04	10749.55	11436.04	10749.55	3003.74	3003.74	3003.74	10749.55	11436.04	10749.55	3003.74	3003.74	10749.55	11436.04	10749.55	3003.74	3003.74	10749.55	3003.74	10749.55	11436.04	10749.55	11436.04	10749.55	3003.74	3003.74	3003.74	10749.55	11436.04	10749.55	3003.74	3003.74	10749.55	11436.04	10749.55	3003.74
10	3003.74	10749.55	3003.74	10749.55	11436.04	10749.55	11436.04	10749.55	3003.74	3003.74	3003.74	10749.55	11436.04	10749.55	3003.74	3003.74	10749.55	11436.04	10749.55	3003.74	3003.74	10749.55	3003.74	10749.55	11436.04	10749.55	11436.04	10749.55	3003.74	3003.74	3003.74	10749.55	11436.04	10749.55	3003.74	3003.74	10749.55	11436.04	10749.55	3003.74	3003.74	10749.55	3003.74	10749.55	11436.04	10749.55	11436.04	10749.55	3003.74	3003.74	3003.74	10749.55	11436.04	10749.55	3003.74	3003.74	10749.55	11436.04	10749.55	3003.74	3003.74	10749.55	3003.74	10749.55	11436.04	10749.55	11436.04	10749.55	3003.74	3003.74	3003.74	10749.55	11436.04	10749.55	3003.74	3003.74	10749.55	11436.04	10749.55	3003.74	3003.74	10749.55	3003.74	10749.55	11436.04	10749.55	11436.04	10749.55	3003.74	3003.74	3003.74	10749.55	11436.04	10749.55	3003.74	3003.74	10749.55	11436.04	10749.55	3003.74
11	2922.95	10856.07	2922.95	10856.07	9872.72	10856.07	9872.72	10856.07	2922.95	2922.95	2922.95	10856.07	9872.72	10856.07	2922.95	2922.95	10856.07	9872.72	10856.07	2922.95	2922.95	10856.07	2922.95	10856.07	9872.72	10856.07	9872.72	10856.07	2922.95	2922.95	2922.95	10856.07	9872.72	10856.07	2922.95	2922.95	10856.07	9872.72	10856.07	2922.95	2922.95	10856.07	2922.95	10856.07	9872.72	10856.07	9872.72	10856.07	2922.95	2922.95	2922.95	10856.07	9872.72	10856.07	2922.95	2922.95	10856.07	9872.72	10856.07	2922.95	2922.95	10856.07	2922.95	10856.07	9872.72	10856.07	9872.72	10856.07	2922.95	2922.95	2922.95	10856.07	9872.72	10856.07	2922.95	2922.95	10856.07	9872.72	10856.07	2922.95	2922.95	10856.07	2922.95	10856.07	9872.72	10856.07	9872.72	10856.07	2922.95	2922.95	2922.95	10856.07	9872.72	10856.07	2922.95	2922.95	10856.07	9872.72	10856.07	2922.95
12	2922.95	10856.07	2922.95	10856.07	9872.72	10856.07	9872.72	10856.07	2922.95	2922.95	2922.95	10856.07	9872.72	10856.07	2922.95	2922.95	10856.07	9872.72	10856.07	2922.95	2922.95	10856.07	2922.95	10856.07	9872.72	10856.07	9872.72	10856.07	2922.95	2922.95	2922.95	10856.07	9872.72	10856.07	2922.95	2922.95	10856.07	9872.72	10856.07	2922.95	2922.95	10856.07	2922.95	10856.07	9872.72	10856.07	9872.72	10856.07	2922.95	2922.95	2922.95	10856.07	9872.72	10856.07	2922.95	2922.95	10856.07	9872.72	10856.07	2922.95	2922.95	10856.07	2922.95	10856.07	9872.72	10856.07	9872.72	10856.07	2922.95	2922.95	2922.95	10856.07	9872.72	10856.07	2922.95	2922.95	10856.07	9872.72	10856.07	2922.95	2922.95	10856.07	2922.95	10856.07	9872.72	10856.07	9872.72	10856.07	2922.95	2922.95	2922.95	10856.07	9872.72	10856.07	2922.95	2922.95	10856.07	9872.72	10856.07	2922.95
13	2922.95	10856.07	2922.95	10856.07	9872.72	10856.07	9872.72	10856.07	2922.95	2922.95	2922.95	10856.07	9872.72	10856.07	2922.95	2922.95	10856.07	9872.72	10856.07	2922.95	2922.95	10856.07	2922.95	10856.07	9872.72	10856.07	9872.72	10856.07	2922.95	2922.95	2922.95	10856.07	9872.72	10856.07	2922.95	2922.95	10856.07	9872.72	10856.07	2922.95	2922.95	10856.07	2922.95	10856.07	9872.72	10856.07	9872.72	10856.07	2922.95	2922.95	2922.95	10856.07	9872.72	10856.07	2922.95	2922.95	10856.07	9872.72	10856.07	2922.95	2922.95	10856.07	2922.95	10856.07	9872.72	10856.07	9872.72	10856.07	2922.95	2922.95	2922.95	10856.07	9872.72	10856.07	2922.95	2922.95	10856.07	9872.72	10856.07	2922.95	2922.95	10856.07	2922.95	10856.07	9872.72	10856.07	9872.72	10856.07	2922.95	2922.95	2922.95	10856.07	9872.72	10856.07	2922.95	2922.95	10856.07	9872.72	10856.07	2922.95
14	2922.95	10856.07	2922.95	10856.07	9872.72	10856.07	9872.72	10856.07	2922.95	2922.95	2922.95	10856.07	9872.72	10856.07	2922.95	2922.95	10856.07	9872.72	10856.07	2922.95	2922.95	10856.07	2922.95	10856.07	9872.72	10856.07	9872.72	10856.07	2922.95	2922.95	2922.95	10856.07	9872.72	10856.07	2922.95	2922.95	10856.07	9872.72	10856.07	2922.95	2922.95	10856.07	2922.95	10856.07	9872.72	10856.07	9872.72	10856.07	2922.95	2922.95	2922.95	10856.07	9872.72	10856.07	2922.95	2922.95	10856.07	9872.72	10856.07	2922.95	2922.95	10856.07	2922.95	10856.07	9872.72	10856.07	9872.72	10856.07	2922.95	2922.95	2922.95	10856.07	9872.72	10856.07	2922.95	2922.95	10856.07	9872.72	10856.07	2922.95	2922.95	10856.07	2922.95	10856.07	9872.72	10856.07	9872.72	10856.07	2922.95	2922.95	2922.95	10856.07	9872.72	10856.07	2922.95	2922.95	10856.07	9872.72	10856.07	2922.95
15	2922.95	10856.07	2922.95	10856.07	9872.72	10856.07	9872.72	10856.07	2922.95	2922.95	2922.95	10856.07	9872.72	10856.07	2922.95	2922.95	10856.07	9872.72	10856.07	2922.95	2922.95	10856.07	2922.95	10856.07	9872.72	10856.07	9872.72	10856.07	2922.95	2922.95	2922.95	10856.07	9872.72	10856.07	2922.95	2922.95	10856.07	9872.72	10856.07	2922.95	2922.95	10856.07	2922.95	10856.07	9872.72	10856.07	9872.72	10856.07	2922.95	2922.95	2922.95	10856.07	9872.72	10856.07	2922.95	2922.95	10856.07	9872.72	10856.07	2922.95	2922.95	10856.07	2922.95	10856.07	9872.72	10856.07	9872.72	10856.07	2922.95	2922.95	2922.95	10856.07	9872.72	10856.07	2922.95	2922.95	10856.07	9872.72	10856.07	2922.95	2922.95	10856.07	2922.95	10856.07	9872.72	10856.07	9872.72	10856.07	2922.95	2922.95	2922.95	10856.07	9872.72	10856.07	2922.95	2922.95	10856.07	9872.72	10856.07	2922.95
16	2922.95	10856.07	2922.95	10856.07	9872.72	10856.07	9872.72	10856.07	2922.95	2922.95	2922.95	10856.07	9872.72	10856.07	2922.95	2922.95	10856.07	9872.72	10856.07	2922.95	2922.95	10856.07	2922.95	10856.07	9872.72	10856.07	9872.72	10856.07	2922.95	2922.95	2922.95	10856.07	9872.72	10856.07	2922.95	2922.95	10856.07	9872.72	10856.07	2922.95	2922.95	10856.07	2922.95	10856.07	9872.72	10856.07	9872.72	10856.07	2922.95	2922.95	2922.95	10856.07	9872.72	10856.07	2922.95	2922.95	10856.07	9872.72	10856.07	2922.95	2922.95	10856.07	2922.95	10856.07	9872.72	10856.07	9872.72	10856.07	2922.95	2922.95	2922.95	10856.07	9872.72	10856.07	2922.95	2922.95	10856.07	9872.72	10856.07	2922.95	2922.95	10856.07	2922.95	10856.07	9872.72	10856.07	9872.72	10856.07	2922.95	2922.95	2922.95	10856.07	9872.72	10856.07	2922.95	2922.95	10856.07	9872.72	10856.07	2922.95
17	2922.95	10856.07	2922.95	10856.07	9872.72	10856.07	9872.72	10856.07	2922.95	2922.95	2922.95	10856.07	9872.72	10856.07	2922.95	2922.95	10856.07	9872.72	10856.07	2922.95	2922.95	10856.07	2922.95	10856.07	9872.72	10856.07	9872.72	10856.07	2922.95	2922.95	2922.95	10856.07	9872.72	10856.07	2922.95	2922.95	10856.07	9872.72	10856.07	2922.95	2922.95	10856.07	2922.95	10856.07	9872.72	10856.07	9872.72	10856.07	2922.95	2922.95	2922.95	10856.07	9872.72	10856.07	2922.95	2922.95	10856.07	9872.72	10856.07	2922.95	2922.95	10856.07	2922.95	10856.07	9872.72	10856.07	9872.72	10856.07	2922.95	2922.95	2922.95	10856.07	9872.72	10856.07	2922.95	2922.95	10856.07	9872.72	10856.07	2922.95	2922.95	10856.07	2922.95	10856.07	9872.72	10856.07	9872.72	10856.07	2922.95	2922.95	2922.95	10856.07	9872.72	10856.07	2922.95	2922.95	10856.07	9872.72	10856.07	2922.95
18	2922.95	10856.07	2922.95	10856.07	9872.72	10856.07	9872.72	10856.07	2922.95	2922.95	2922.95	10856.07	9872.72	10856.07	2922.95	2922.95	10856.07	9872.72	10856.07	2922.95	2922.95	10856.07	2922.95	10856.07	9872.72	10856.07	9872.72	10856.07	2922.95	2922.95	2922.95	10856.07	9872.72	10856.07	2922.95	2922.95	10856.07	9872.72	10856.07	2922.95	2922.95	10856.07	2922.95	10856.07	9872.72	10856.07	9872.72	10856.07	2922.95	2922.95	2922.95	10856.07	9872.72	10856.07	2922.95	2922.95	10856.07	9872.72	10856.07	2922.95	2922.95	10856.07	2922.95	10856.07	9872.72	10856.07	9872.72	10856.07	2922.95	2922.95	2922.95	10856.07	9872.72	10856.07	2922.95	2922.95	10856.07	9872.72	10856.07	2922.95	2922.95	10856.07	2922.95	10856.07	9872.72	10856.07	9872.72	10856.07	2922.95	2922.95	2922.95	10856.07	9872.72	10856.07	2922.95	2922.95	10856.07	9872.72	10856.07	2922.95
19	2922.95	10856.07	2922.95	10856.07	9872.72	10856.07	9872.72	10856.07	2922.95	2922.95	2922.95	10856.07	9872.72	10856.07	2922.95	2922.95	10856.07	9872.72	10856.07	2922.95	2922.95	10856.07	2922.95	10856.07	9872.72	10856.07	9872.72	10856.07	2922.95	2922.95	2922.95	10856.07	9872.72	10856.07	2922.95	2922.95	10856.07	9872.72	10856.07	2922.95	2922.95	10856.07	2922.95	10856.07	9872.72	10856.07	9872.72	10856.07	2922.95	2922.95	2922.95	10856.07	9872.72	10856.07	2922.95	2922.95	10856.07	9872.72	10856.07	2922.95	2922.95	10856.07	2922.95	10856.07	9872.72	10856.07	9872.72	10856.07	2922.95	2922.95	2922.95	10856.07	9872.72	10856.07	2922.95	2922.95	10856.07	9872.72	10856.07	2922.95	2922.95	10856.07	2922.95	10856.07	9872.72	10856.07	9872.72	10856.07	2922.95	2922.95	2922.95	10856.07	9872.72	10856.07	2922.95	2922.95	10856.07	9872.72	10856.07	2922.95
20	2922.95	10856.07	2922.95	10856.07	9872.72	10856.07	9872.72	10856.07	2922.95	2922.95	2922.95	10856.07	9872.72	10856.07	2922.95	2922.95	10856.07	9872.72	10856.07	2922.95	2922.95	10856.07	2922.95	10856.07	9872.72	10856.07	9872.72	10856.07	2922.95	2922.95	2922.95	10856.07	9872.72	10856.07	2922.95	2922.95	10856.07	9872.72	10856.07	2922.95	2922.95	10856.07	2922.95	10856.07	9872.72	10856.07	9872.72	10856.07	2922.95	2922.95	2922.95	10856.07	9872.72	10856.07	2922.95	2922.95	10856.07	9872.72	10856.07	2922.95	2922.95	10856.07	2922.95	10856.07	9872.72	10856.07	9872.72	10856.07	2922.95	2922.95	2922.95	10856.07	9872.72	10856.07	2922.95	2922.95	10856.07	9872.72	10856.07	2922.95	2922.95	10856.07	2922.95	10856.07	9872.72	10856.07	9872.72	10856.07	2922.95	2922.95	2922.95	10856.07	9872.72	10856.07	2922.95	2922.95	10856.07	9872.72	10856.07	2922.95
;

param T: 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99 100 :=
1	0	1	0	1	1	1	1	1	0	0	0	1	1	1	0	0	1	1	1	0	0	1	0	1	1	1	1	1	0	0	0	1	1	1	0	0	1	1	1	0	0	1	0	1	1	1	1	1	0	0	0	1	1	1	0	0	1	1	1	0	0	1	0	1	1	1	1	1	0	0	0	1	1	1	0	0	1	1	1	0	0	1	0	1	1	1	1	1	0	0	0	1	1	1	0	0	1	1	1	0
2	1	0	1	0	1	0	1	0	1	1	1	0	1	0	1	1	0	1	0	1	1	0	1	0	1	0	1	0	1	1	1	0	1	0	1	1	0	1	0	1	1	0	1	0	1	0	1	0	1	1	1	0	1	0	1	1	0	1	0	1	1	0	1	0	1	0	1	0	1	1	1	0	1	0	1	1	0	1	0	1	1	0	1	0	1	0	1	0	1	1	1	0	1	0	1	1	0	1	0	1
3	0	1	0	1	1	1	1	1	0	0	0	1	1	1	0	0	1	1	1	0	0	1	0	1	1	1	1	1	0	0	0	1	1	1	0	0	1	1	1	0	0	1	0	1	1	1	1	1	0	0	0	1	1	1	0	0	1	1	1	0	0	1	0	1	1	1	1	1	0	0	0	1	1	1	0	0	1	1	1	0	0	1	0	1	1	1	1	1	0	0	0	1	1	1	0	0	1	1	1	0
4	1	0	1	0	1	0	1	0	1	1	1	0	1	0	1	1	0	1	0	1	1	0	1	0	1	0	1	0	1	1	1	0	1	0	1	1	0	1	0	1	1	0	1	0	1	0	1	0	1	1	1	0	1	0	1	1	0	1	0	1	1	0	1	0	1	0	1	0	1	1	1	0	1	0	1	1	0	1	0	1	1	0	1	0	1	0	1	0	1	1	1	0	1	0	1	1	0	1	0	1
5	1	1	1	1	0	1	0	1	1	1	1	1	0	1	1	1	1	0	1	1	1	1	1	1	0	1	0	1	1	1	1	1	0	1	1	1	1	0	1	1	1	1	1	1	0	1	0	1	1	1	1	1	0	1	1	1	1	0	1	1	1	1	1	1	0	1	0	1	1	1	1	1	0	1	1	1	1	0	1	1	1	1	1	1	0	1	0	1	1	1	1	1	0	1	1	1	1	0	1	1
6	1	0	1	0	1	0	1	0	1	1	1	0	1	0	1	1	0	1	0	1	1	0	1	0	1	0	1	0	1	1	1	0	1	0	1	1	0	1	0	1	1	0	1	0	1	0	1	0	1	1	1	0	1	0	1	1	0	1	0	1	1	0	1	0	1	0	1	0	1	1	1	0	1	0	1	1	0	1	0	1	1	0	1	0	1	0	1	0	1	1	1	0	1	0	1	1	0	1	0	1
7	1	1	1	1	0	1	0	1	1	1	1	1	0	1	1	1	1	0	1	1	1	1	1	1	0	1	0	1	1	1	1	1	0	1	1	1	1	0	1	1	1	1	1	1	0	1	0	1	1	1	1	1	0	1	1	1	1	0	1	1	1	1	1	1	0	1	0	1	1	1	1	1	0	1	1	1	1	0	1	1	1	1	1	1	0	1	0	1	1	1	1	1	0	1	1	1	1	0	1	1
