94	974.42	8278.56	8278.56	0	8278.56	0	8278.56	8278.56	8278.56	8278.56	974.42	8278.56	0	0	974.42	974.42	974.42	974.42	974.42	8278.56	8278.56	8278.56	0	8278.56	8278.56	8278.56	974.42	974.42	8278.56	8278.56	0	8278.56	8278.56	974.42	974.42	8278.56	8278.56	0	0	0	0	974.42	0	8278.56	974.42	974.42	8278.56	974.42	0	974.42	8278.56	974.42	0	8278.56	974.42	8278.56	0	0	0	8278.56	0	8278.56	974.42	8278.56	0	974.42	974.42	8278.56	0	8278.56	8278.56	974.42	974.42	8278.56	974.42	8278.56	8278.56	8278.56	8278.56	974.42	8278.56	974.42	8278.56	8278.56	8278.56	8278.56	0	8278.56	974.42	8278.56	974.42	8278.56	974.42	0	974.42	8278.56	974.42	0	0	0
95	0	7792.22	7792.22	1098.21	7792.22	1098.21	7792.22	7792.22	7792.22	7792.22	0	7792.22	1098.21	1098.21	0	0	0	0	0	7792.22	7792.22	7792.22	1098.21	7792.22	7792.22	7792.22	0	0	7792.22	7792.22	1098.21	7792.22	7792.22	0	0	7792.22	7792.22	1098.21	1098.21	1098.21	1098.21	0	1098.21	7792.22	0	0	7792.22	0	1098.21	0	7792.22	0	1098.21	7792.22	0	7792.22	1098.21	1098.21	1098.21	7792.22	1098.21	7792.22	0	7792.22	1098.21	0	0	7792.22	1098.21	7792.22	7792.22	0	0	7792.22	0	7792.22	7792.22	7792.22	7792.22	0	7792.22	0	7792.22	7792.22	7792.22	7792.22	1098.21	7792.22	0	7792.22	0	7792.22	0	1098.21	0	7792.22	0	1098.21	1098.21	1098.21
96	7409.99	0	0	8096.53	0	8096.53	0	0	0	0	7409.99	0	8096.53	8096.53	7409.99	7409.99	7409.99	7409.99	7409.99	0	0	0	8096.53	0	0	0	7409.99	7409.99	0	0	8096.53	0	0	7409.99	7409.99	0	0	8096.53	8096.53	8096.53	8096.53	7409.99	8096.53	0	7409.99	7409.99	0	7409.99	8096.53	7409.99	0	7409.99	8096.53	0	7409.99	0	8096.53	8096.53	8096.53	0	8096.53	0	7409.99	0	8096.53	7409.99	7409.99	0	8096.53	0	0	7409.99	7409.99	0	7409.99	0	0	0	0	7409.99	0	7409.99	0	0	0	0	8096.53	0	7409.99	0	7409.99	0	7409.99	8096.53	7409.99	0	7409.99	8096.53	8096.53	8096.53
97	0	7792.22	7792.22	1098.21	7792.22	1098.21	7792.22	7792.22	7792.22	7792.22	0	7792.22	1098.21	1098.21	0	0	0	0	0	7792.22	7792.22	7792.22	1098.21	7792.22	7792.22	7792.22	0	0	7792.22	7792.22	1098.21	7792.22	7792.22	0	0	7792.22	7792.22	1098.21	1098.21	1098.21	1098.21	0	1098.21	7792.22	0	0	7792.22	0	1098.21	0	7792.22	0	1098.21	7792.22	0	7792.22	1098.21	1098.21	1098.21	7792.22	1098.21	7792.22	0	7792.22	1098.21	0	0	7792.22	1098.21	7792.22	7792.22	0	0	7792.22	0	7792.22	7792.22	7792.22	7792.22	0	7792.22	0	7792.22	7792.22	7792.22	7792.22	1098.21	7792.22	0	7792.22	0	7792.22	0	1098.21	0	7792.22	0	1098.21	1098.21	1098.21
98	974.42	8278.56	8278.56	0	8278.56	0	8278.56	8278.56	8278.56	8278.56	974.42	8278.56	0	0	974.42	974.42	974.42	974.42	974.42	8278.56	8278.56	8278.56	0	8278.56	8278.56	8278.56	974.42	974.42	8278.56	8278.56	0	8278.56	8278.56	974.42	974.42	8278.56	8278.56	0	0	0	0	974.42	0	8278.56	974.42	974.42	8278.56	974.42	0	974.42	8278.56	974.42	0	8278.56	974.42	8278.56	0	0	0	8278.56	0	8278.56	974.42	8278.56	0	974.42	974.42	8278.56	0	8278.56	8278.56	974.42	974.42	8278.56	974.42	8278.56	8278.56	8278.56	8278.56	974.42	8278.56	974.42	8278.56	8278.56	8278.56	8278.56	0	8278.56	974.42	8278.56	974.42	8278.56	974.42	0	974.42	8278.56	974.42	0	0	0
99	974.42	8278.56	8278.56	0	8278.56	0	8278.56	8278.56	8278.56	8278.56	974.42	8278.56	0	0	974.42	974.42	974.42	974.42	974.42	8278.56	8278.56	8278.56	0	8278.56	8278.56	8278.56	974.42	974.42	8278.56	8278.56	0	8278.56	8278.56	974.42	974.42	8278.56	8278.56	0	0	0	0	974.42	0	8278.56	974.42	974.42	8278.56	974.42	0	974.42	8278.56	974.42	0	8278.56	974.42	8278.56	0	0	0	8278.56	0	8278.56	974.42	8278.56	0	974.42	974.42	8278.56	0	8278.56	8278.56	974.42	974.42	8278.56	974.42	8278.56	8278.56	8278.56	8278.56	974.42	8278.56	974.42	8278.56	8278.56	8278.56	8278.56	0	8278.56	974.42	8278.56	974.42	8278.56	974.42	0	974.42	8278.56	974.42	0	0	0
100	974.42	8278.56	8278.56	0	8278.56	0	8278.56	8278.56	8278.56	8278.56	974.42	8278.56	0	0	974.42	974.42	974.42	974.42	974.42	8278.56	8278.56	8278.56	0	8278.56	8278.56	8278.56	974.42	974.42	8278.56	8278.56	0	8278.56	8278.56	974.42	974.42	8278.56	8278.56	0	0	0	0	974.42	0	8278.56	974.42	974.42	8278.56	974.42	0	974.42	8278.56	974.42	0	8278.56	974.42	8278.56	0	0	0	8278.56	0	8278.56	974.42	8278.56	0	974.42	974.42	8278.56	0	8278.56	8278.56	974.42	974.42	8278.56	974.42	8278.56	8278.56	8278.56	8278.56	974.42	8278.56	974.42	8278.56	8278.56	8278.56	8278.56	0	8278.56	974.42	8278.56	974.42	8278.56	974.42	0	974.42	8278.56	974.42	0	0	0
;

param DI: 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99 100  :=
1	10749.49	3003.67	3003.67	11436.03	3003.67	11436.03	3003.67	3003.67	3003.67	3003.67	10749.49	3003.67	11436.03	11436.03	10749.49	10749.49	10749.49	10749.49	10749.49	3003.67	3003.67	3003.67	11436.03	3003.67	3003.67	3003.67	10749.49	10749.49	3003.67	3003.67	11436.03	3003.67	3003.67	10749.49	10749.49	3003.67	3003.67	11436.03	11436.03	11436.03	11436.03	10749.49	11436.03	3003.67	10749.49	10749.49	3003.67	10749.49	11436.03	10749.49	3003.67	10749.49	11436.03	3003.67	10749.49	3003.67	11436.03	11436.03	11436.03	3003.67	11436.03	3003.67	10749.49	3003.67	11436.03	10749.49	10749.49	3003.67	11436.03	3003.67	3003.67	10749.49	10749.49	3003.67	10749.49	3003.67	3003.67	3003.67	3003.67	10749.49	3003.67	10749.49	3003.67	3003.67	3003.67	3003.67	11436.03	3003.67	10749.49	3003.67	10749.49	3003.67	10749.49	11436.03	10749.49	3003.67	10749.49	11436.03	11436.03	11436.03
2	10749.49	3003.67	3003.67	11436.03	3003.67	11436.03	3003.67	3003.67	3003.67	3003.67	10749.49	3003.67	11436.03	11436.03	10749.49	10749.49	10749.49	10749.49	10749.49	3003.67	3003.67	3003.67	11436.03	3003.67	3003.67	3003.67	10749.49	10749.49	3003.67	3003.67	11436.03	3003.67	3003.67	10749.49	10749.49	3003.67	3003.67	11436.03	11436.03	11436.03	11436.03	10749.49	11436.03	3003.67	10749.49	10749.49	3003.67	10749.49	11436.03	10749.49	3003.67	10749.49	11436.03	3003.67	10749.49	3003.67	11436.03	11436.03	11436.03	3003.67	11436.03	3003.67	10749.49	3003.67	11436.03	10749.49	10749.49	3003.67	11436.03	3003.67	3003.67	10749.49	10749.49	3003.67	10749.49	3003.67	3003.67	3003.67	3003.67	10749.49	3003.67	10749.49	3003.67	3003.67	3003.67	3003.67	11436.03	3003.67	10749.49	3003.67	10749.49	3003.67	10749.49	11436.03	10749.49	3003.67	10749.49	11436.03	11436.03	11436.03
3	10749.49	3003.67	3003.67	11436.03	3003.67	11436.03	3003.67	3003.67	3003.67	3003.67	10749.49	3003.67	11436.03	11436.03	10749.49	10749.49	10749.49	10749.49	10749.49	3003.67	3003.67	3003.67	11436.03	3003.67	3003.67	3003.67	10749.49	10749.49	3003.67	3003.67	11436.03	3003.67	3003.67	10749.49	10749.49	3003.67	3003.67	11436.03	11436.03	11436.03	11436.03	10749.49	11436.03	3003.67	10749.49	10749.49	3003.67	10749.49	11436.03	10749.49	3003.67	10749.49	11436.03	3003.67	10749.49	3003.67	11436.03	11436.03	11436.03	3003.67	11436.03	3003.67	10749.49	3003.67	11436.03	10749.49	10749.49	3003.67	11436.03	3003.67	3003.67	10749.49	10749.49	3003.67	10749.49	3003.67	3003.67	3003.67	3003.67	10749.49	3003.67	10749.49	3003.67	3003.67	3003.67	3003.67	11436.03	3003.67	10749.49	3003.67	10749.49	3003.67	10749.49	11436.03	10749.49	3003.67	10749.49	11436.03	11436.03	11436.03
4	10749.49	3003.67	3003.67	11436.03	3003.67	11436.03	3003.67	3003.67	3003.67	3003.67	10749.49	3003.67	11436.03	11436.03	10749.49	10749.49	10749.49	10749.49	10749.49	3003.67	3003.67	3003.67	11436.03	3003.67	3003.67	3003.67	10749.49	10749.49	3003.67	3003.67	11436.03	3003.67	3003.67	10749.49	10749.49	3003.67	3003.67	11436.03	11436.03	11436.03	11436.03	10749.49	11436.03	3003.67	10749.49	10749.49	3003.67	10749.49	11436.03	10749.49	3003.67	10749.49	11436.03	3003.67	10749.49	3003.67	11436.03	11436.03	11436.03	3003.67	11436.03	3003.67	10749.49	3003.67	11436.03	10749.49	10749.49	3003.67	11436.03	3003.67	3003.67	10749.49	10749.49	3003.67	10749.49	3003.67	3003.67	3003.67	3003.67	10749.49	3003.67	10749.49	3003.67	3003.67	3003.67	3003.67	11436.03	3003.67	10749.49	3003.67	10749.49	3003.67	10749.49	11436.03	10749.49	3003.67	10749.49	11436.03	11436.03	11436.03
5	10749.49	3003.67	3003.67	11436.03	3003.67	11436.03	3003.67	3003.67	3003.67	3003.67	10749.49	3003.67	11436.03	11436.03	10749.49	10749.49	10749.49	10749.49	10749.49	3003.67	3003.67	3003.67	11436.03	3003.67	3003.67	3003.67	10749.49	10749.49	3003.67	3003.67	11436.03	3003.67	3003.67	10749.49	10749.49	3003.67	3003.67	11436.03	11436.03	11436.03	11436.03	10749.49	11436.03	3003.67	10749.49	10749.49	3003.67	10749.49	11436.03	10749.49	3003.67	10749.49	11436.03	3003.67	10749.49	3003.67	11436.03	11436.03	11436.03	3003.67	11436.03	3003.67	10749.49	3003.67	11436.03	10749.49	10749.49	3003.67	11436.03	3003.67	3003.67	10749.49	10749.49	3003.67	10749.49	3003.67	3003.67	3003.67	3003.67	10749.49	3003.67	10749.49	3003.67	3003.67	3003.67	3003.67	11436.03	3003.67	10749.49	3003.67	10749.49	3003.67	10749.49	11436.03	10749.49	3003.67	10749.49	11436.03	11436.03	11436.03
6	10749.49	3003.67	3003.67	11436.03	3003.67	11436.03	3003.67	3003.67	3003.67	3003.67	10749.49	3003.67	11436.03	11436.03	10749.49	10749.49	10749.49	10749.49	10749.49	3003.67	3003.67	3003.67	11436.03	3003.67	3003.67	3003.67	10749.49	10749.49	3003.67	3003.67	11436.03	3003.67	3003.67	10749.49	10749.49	3003.67	3003.67	11436.03	11436.03	11436.03	11436.03	10749.49	11436.03	3003.67	10749.49	10749.49	3003.67	10749.49	11436.03	10749.49	3003.67	10749.49	11436.03	3003.67	10749.49	3003.67	11436.03	11436.03	11436.03	3003.67	11436.03	3003.67	10749.49	3003.67	11436.03	10749.49	10749.49	3003.67	11436.03	3003.67	3003.67	10749.49	10749.49	3003.67	10749.49	3003.67	3003.67	3003.67	3003.67	10749.49	3003.67	10749.49	3003.67	3003.67	3003.67	3003.67	11436.03	3003.67	10749.49	3003.67	10749.49	3003.67	10749.49	11436.03	10749.49	3003.67	10749.49	11436.03	11436.03	11436.03
7	10749.49	3003.67	3003.67	11436.03	3003.67	11436.03	3003.67	3003.67	3003.67	3003.67	10749.49	3003.67	11436.03	11436.03	10749.49	10749.49	10749.49	10749.49	10749.49	3003.67	3003.67	3003.67	11436.03	3003.67	3003.67	3003.67	10749.49	10749.49	3003.67	3003.67	11436.03	3003.67	3003.67	10749.49	10749.49	3003.67	3003.67	11436.03	11436.03	11436.03	11436.03	10749.49	11436.03	3003.67	10749.49	10749.49	3003.67	10749.49	11436.03	10749.49	3003.67	10749.49	11436.03	3003.67	10749.49	3003.67	11436.03	11436.03	11436.03	3003.67	11436.03	3003.67	10749.49	3003.67	11436.03	10749.49	10749.49	3003.67	11436.03	3003.67	3003.67	10749.49	10749.49	3003.67	10749.49	3003.67	3003.67	3003.67	3003.67	10749.49	3003.67	10749.49	3003.67	3003.67	3003.67	3003.67	11436.03	3003.67	10749.49	3003.67	10749.49	3003.67	10749.49	11436.03	10749.49	3003.67	10749.49	11436.03	11436.03	11436.03
8	10749.49	3003.67	3003.67	11436.03	3003.67	11436.03	3003.67	3003.67	3003.67	3003.67	10749.49	3003.67	11436.03	11436.03	10749.49	10749.49	10749.49	10749.49	10749.49	3003.67	3003.67	3003.67	11436.03	3003.67	3003.67	3003.67	10749.49	10749.49	3003.67	3003.67	11436.03	3003.67	3003.67	10749.49	10749.49	3003.67	3003.67	11436.03	11436.03	11436.03	11436.03	10749.49	11436.03	3003.67	10749.49	10749.49	3003.67	10749.49	11436.03	10749.49	3003.67	10749.49	11436.03	3003.67	10749.49	3003.67	11436.03	11436.03	11436.03	3003.67	11436.03	3003.67	10749.49	3003.67	11436.03	10749.49	10749.49	3003.67	11436.03	3003.67	3003.67	10749.49	10749.49	3003.67	10749.49	3003.67	3003.67	3003.67	3003.67	10749.49	3003.67	10749.49	3003.67	3003.67	3003.67	3003.67	11436.03	3003.67	10749.49	3003.67	10749.49	3003.67	10749.49	11436.03	10749.49	3003.67	10749.49	11436.03	11436.03	11436.03
9	10749.49	3003.67	3003.67	11436.03	3003.67	11436.03	3003.67	3003.67	3003.67	3003.67	10749.49	3003.67	11436.03	11436.03	10749.49	10749.49	10749.49	10749.49	10749.49	3003.67	3003.67	3003.67	11436.03	3003.67	3003.67	3003.67	10749.49	10749.49	3003.67	3003.67	11436.03	3003.67	3003.67	10749.49	10749.49	3003.67	3003.67	11436.03	11436.03	11436.03	11436.03	10749.49	11436.03	3003.67	10749.49	10749.49	3003.67	10749.49	11436.03	10749.49	3003.67	10749.49	11436.03	3003.67	10749.49	3003.67	11436.03	11436.03	11436.03	3003.67	11436.03	3003.67	10749.49	3003.67	11436.03	10749.49	10749.49	3003.67	11436.03	3003.67	3003.67	10749.49	10749.49	3003.67	10749.49	3003.67	3003.67	3003.67	3003.67	10749.49	3003.67	10749.49	3003.67	3003.67	3003.67	3003.67	11436.03	3003.67	10749.49	3003.67	10749.49	3003.67	10749.49	11436.03	10749.49	3003.67	10749.49	11436.03	11436.03	11436.03
10	10749.49	3003.67	3003.67	11436.03	3003.67	11436.03	3003.67	3003.67	3003.67	3003.67	10749.49	3003.67	11436.03	11436.03	10749.49	10749.49	10749.49	10749.49	10749.49	3003.67	3003.67	3003.67	11436.03	3003.67	3003.67	3003.67	10749.49	10749.49	3003.67	3003.67	11436.03	3003.67	3003.67	10749.49	10749.49	3003.67	3003.67	11436.03	11436.03	11436.03	11436.03	10749.49	11436.03	3003.67	10749.49	10749.49	3003.67	10749.49	11436.03	10749.49	3003.67	10749.49	11436.03	3003.67	10749.49	3003.67	11436.03	11436.03	11436.03	3003.67	11436.03	3003.67	10749.49	3003.67	11436.03	10749.49	10749.49	3003.67	11436.03	3003.67	3003.67	10749.49	10749.49	3003.67	10749.49	3003.67	3003.67	3003.67	3003.67	10749.49	3003.67	10749.49	3003.67	3003.67	3003.67	3003.67	11436.03	3003.67	10749.49	3003.67	10749.49	3003.67	10749.49	11436.03	10749.49	3003.67	10749.49	11436.03	11436.03	11436.03
11	10856.01	2922.87	2922.87	9872.72	2922.87	9872.72	2922.87	2922.87	2922.87	2922.87	10856.01	2922.87	9872.72	9872.72	10856.01	10856.01	10856.01	10856.01	10856.01	2922.87	2922.87	2922.87	9872.72	2922.87	2922.87	2922.87	10856.01	10856.01	2922.87	2922.87	9872.72	2922.87	2922.87	10856.01	10856.01	2922.87	2922.87	9872.72	9872.72	9872.72	9872.72	10856.01	9872.72	2922.87	10856.01	10856.01	2922.87	10856.01	9872.72	10856.01	2922.87	10856.01	9872.72	2922.87	10856.01	2922.87	9872.72	9872.72	9872.72	2922.87	9872.72	2922.87	10856.01	2922.87	9872.72	10856.01	10856.01	2922.87	9872.72	2922.87	2922.87	10856.01	10856.01	2922.87	10856.01	2922.87	2922.87	2922.87	2922.87	10856.01	2922.87	10856.01	2922.87	2922.87	2922.87	2922.87	9872.72	2922.87	10856.01	2922.87	10856.01	2922.87	10856.01	9872.72	10856.01	2922.87	10856.01	9872.72	9872.72	9872.72
12	10856.01	2922.87	2922.87	9872.72	2922.87	9872.72	2922.87	2922.87	2922.87	2922.87	10856.01	2922.87	9872.72	9872.72	10856.01	10856.01	10856.01	10856.01	10856.01	2922.87	2922.87	2922.87	9872.72	2922.87	2922.87	2922.87	10856.01	10856.01	2922.87	2922.87	9872.72	2922.87	2922.87	10856.01	10856.01	2922.87	2922.87	9872.72	9872.72	9872.72	9872.72	10856.01	9872.72	2922.87	10856.01	10856.01	2922.87	10856.01	9872.72	10856.01	2922.87	10856.01	9872.72	2922.87	10856.01	2922.87	9872.72	9872.72	9872.72	2922.87	9872.72	2922.87	10856.01	2922.87	9872.72	10856.01	10856.01	2922.87	9872.72	2922.87	2922.87	10856.01	10856.01	2922.87	10856.01	2922.87	2922.87	2922.87	2922.87	10856.01	2922.87	10856.01	2922.87	2922.87	2922.87	2922.87	9872.72	2922.87	10856.01	2922.87	10856.01	2922.87	10856.01	9872.72	10856.01	2922.87	10856.01	9872.72	9872.72	9872.72
13	10856.01	2922.87	2922.87	9872.72	2922.87	9872.72	2922.87	2922.87	2922.87	2922.87	10856.01	2922.87	9872.72	9872.72	10856.01	10856.01	10856.01	10856.01	10856.01	2922.87	2922.87	2922.87	9872.72	2922.87	2922.87	2922.87	10856.01	10856.01	2922.87	2922.87	9872.72	2922.87	2922.87	10856.01	10856.01	2922.87	2922.87	9872.72	9872.72	9872.72	9872.72	10856.01	9872.72	2922.87	10856.01	10856.01	2922.87	10856.01	9872.72	10856.01	2922.87	10856.01	9872.72	2922.87	10856.01	2922.87	9872.72	9872.72	9872.72	2922.87	9872.72	2922.87	10856.01	2922.87	9872.72	10856.01	10856.01	2922.87	9872.72	2922.87	2922.87	10856.01	10856.01	2922.87	10856.01	2922.87	2922.87	2922.87	2922.87	10856.01	2922.87	10856.01	2922.87	2922.87	2922.87	2922.87	9872.72	2922.87	10856.01	2922.87	10856.01	2922.87	10856.01	9872.72	10856.01	2922.87	10856.01	9872.72	9872.72	9872.72
14	10856.01	2922.87	2922.87	9872.72	2922.87	9872.72	2922.87	2922.87	2922.87	2922.87	10856.01	2922.87	9872.72	9872.72	10856.01	10856.01	10856.01	10856.01	10856.01	2922.87	2922.87	2922.87	9872.72	2922.87	2922.87	2922.87	10856.01	10856.01	2922.87	2922.87	9872.72	2922.87	2922.87	10856.01	10856.01	2922.87	2922.87	9872.72	9872.72	9872.72	9872.72	10856.01	9872.72	2922.87	10856.01	10856.01	2922.87	10856.01	9872.72	10856.01	2922.87	10856.01	9872.72	2922.87	10856.01	2922.87	9872.72	9872.72	9872.72	2922.87	9872.72	2922.87	10856.01	2922.87	9872.72	10856.01	10856.01	2922.87	9872.72	2922.87	2922.87	10856.01	10856.01	2922.87	10856.01	2922.87	2922.87	2922.87	2922.87	10856.01	2922.87	10856.01	2922.87	2922.87	2922.87	2922.87	9872.72	2922.87	10856.01	2922.87	10856.01	2922.87	10856.01	9872.72	10856.01	2922.87	10856.01	9872.72	9872.72	9872.72
15	10856.01	2922.87	2922.87	9872.72	2922.87	9872.72	2922.87	2922.87	2922.87	2922.87	10856.01	2922.87	9872.72	9872.72	10856.01	10856.01	10856.01	10856.01	10856.01	2922.87	2922.87	2922.87	9872.72	2922.87	2922.87	2922.87	10856.01	10856.01	2922.87	2922.87	9872.72	2922.87	2922.87	10856.01	10856.01	2922.87	2922.87	9872.72	9872.72	9872.72	9872.72	10856.01	9872.72	2922.87	10856.01	10856.01	2922.87	10856.01	9872.72	10856.01	2922.87	10856.01	9872.72	2922.87	10856.01	2922.87	9872.72	9872.72	9872.72	2922.87	9872.72	2922.87	10856.01	2922.87	9872.72	10856.01	10856.01	2922.87	9872.72	2922.87	2922.87	10856.01	10856.01	2922.87	10856.01	2922.87	2922.87	2922.87	2922.87	10856.01	2922.87	10856.01	2922.87	2922.87	2922.87	2922.87	9872.72	2922.87	10856.01	2922.87	10856.01	2922.87	10856.01	9872.72	10856.01	2922.87	10856.01	9872.72	9872.72	9872.72
16	10856.01	2922.87	2922.87	9872.72	2922.87	9872.72	2922.87	2922.87	2922.87	2922.87	10856.01	2922.87	9872.72	9872.72	10856.01	10856.01	10856.01	10856.01	10856.01	2922.87	2922.87	2922.87	9872.72	2922.87	2922.87	2922.87	10856.01	10856.01	2922.87	2922.87	9872.72	2922.87	2922.87	10856.01	10856.01	2922.87	2922.87	9872.72	9872.72	9872.72	9872.72	10856.01	9872.72	2922.87	10856.01	10856.01	2922.87	10856.01	9872.72	10856.01	2922.87	10856.01	9872.72	2922.87	10856.01	2922.87	9872.72	9872.72	9872.72	2922.87	9872.72	2922.87	10856.01	2922.87	9872.72	10856.01	10856.01	2922.87	9872.72	2922.87	2922.87	10856.01	10856.01	2922.87	10856.01	2922.87	2922.87	2922.87	2922.87	10856.01	2922.87	10856.01	2922.87	2922.87	2922.87	2922.87	9872.72	2922.87	10856.01	2922.87	10856.01	2922.87	10856.01	9872.72	10856.01	2922.87	10856.01	9872.72	9872.72	9872.72
17	10856.01	2922.87	2922.87	9872.72	2922.87	9872.72	2922.87	2922.87	2922.87	2922.87	10856.01	2922.87	9872.72	9872.72	10856.01	10856.01	10856.01	10856.01	10856.01	2922.87	2922.87	2922.87	9872.72	2922.87	2922.87	2922.87	10856.01	10856.01	2922.87	2922.87	9872.72	2922.87	2922.87	10856.01	10856.01	2922.87	2922.87	9872.72	9872.72	9872.72	9872.72	10856.01	9872.72	2922.87	10856.01	10856.01	2922.87	10856.01	9872.72	10856.01	2922.87	10856.01	9872.72	2922.87	10856.01	2922.87	9872.72	9872.72	9872.72	2922.87	9872.72	2922.87	10856.01	2922.87	9872.72	10856.01	10856.01	2922.87	9872.72	2922.87	2922.87	10856.01	10856.01	2922.87	10856.01	2922.87	2922.87	2922.87	2922.87	10856.01	2922.87	10856.01	2922.87	2922.87	2922.87	2922.87	9872.72	2922.87	10856.01	2922.87	10856.01	2922.87	10856.01	9872.72	10856.01	2922.87	10856.01	9872.72	9872.72	9872.72
18	10856.01	2922.87	2922.87	9872.72	2922.87	9872.72	2922.87	2922.87	2922.87	2922.87	10856.01	2922.87	9872.72	9872.72	10856.01	10856.01	10856.01	10856.01	10856.01	2922.87	2922.87	2922.87	9872.72	2922.87	2922.87	2922.87	10856.01	10856.01	2922.87	2922.87	9872.72	2922.87	2922.87	10856.01	10856.01	2922.87	2922.87	9872.72	9872.72	9872.72	9872.72	10856.01	9872.72	2922.87	10856.01	10856.01	2922.87	10856.01	9872.72	10856.01	2922.87	10856.01	9872.72	2922.87	10856.01	2922.87	9872.72	9872.72	9872.72	2922.87	9872.72	2922.87	10856.01	2922.87	9872.72	10856.01	10856.01	2922.87	9872.72	2922.87	2922.87	10856.01	10856.01	2922.87	10856.01	2922.87	2922.87	2922.87	2922.87	10856.01	2922.87	10856.01	2922.87	2922.87	2922.87	2922.87	9872.72	2922.87	10856.01	2922.87	10856.01	2922.87	10856.01	9872.72	10856.01	2922.87	10856.01	9872.72	9872.72	9872.72
19	10856.01	2922.87	2922.87	9872.72	2922.87	9872.72	2922.87	2922.87	2922.87	2922.87	10856.01	2922.87	9872.72	9872.72	10856.01	10856.01	10856.01	10856.01	10856.01	2922.87	2922.87	2922.87	9872.72	2922.87	2922.87	2922.87	10856.01	10856.01	2922.87	2922.87	9872.72	2922.87	2922.87	10856.01	10856.01	2922.87	2922.87	9872.72	9872.72	9872.72	9872.72	10856.01	9872.72	2922.87	10856.01	10856.01	2922.87	10856.01	9872.72	10856.01	2922.87	10856.01	9872.72	2922.87	10856.01	2922.87	9872.72	9872.72	9872.72	2922.87	9872.72	2922.87	10856.01	2922.87	9872.72	10856.01	10856.01	2922.87	9872.72	2922.87	2922.87	10856.01	10856.01	2922.87	10856.01	2922.87	2922.87	2922.87	2922.87	10856.01	2922.87	10856.01	2922.87	2922.87	2922.87	2922.87	9872.72	2922.87	10856.01	2922.87	10856.01	2922.87	10856.01	9872.72	10856.01	2922.87	10856.01	9872.72	9872.72	9872.72
20	10856.01	2922.87	2922.87	9872.72	2922.87	9872.72	2922.87	2922.87	2922.87	2922.87	10856.01	2922.87	9872.72	9872.72	10856.01	10856.01	10856.01	10856.01	10856.01	2922.87	2922.87	2922.87	9872.72	2922.87	2922.87	2922.87	10856.01	10856.01	2922.87	2922.87	9872.72	2922.87	2922.87	10856.01	10856.01	2922.87	2922.87	9872.72	9872.72	9872.72	9872.72	10856.01	9872.72	2922.87	10856.01	10856.01	2922.87	10856.01	9872.72	10856.01	2922.87	10856.01	9872.72	2922.87	10856.01	2922.87	9872.72	9872.72	9872.72	2922.87	9872.72	2922.87	10856.01	2922.87	9872.72	10856.01	10856.01	2922.87	9872.72	2922.87	2922.87	10856.01	10856.01	2922.87	10856.01	2922.87	2922.87	2922.87	2922.87	10856.01	2922.87	10856.01	2922.87	2922.87	2922.87	2922.87	9872.72	2922.87	10856.01	2922.87	10856.01	2922.87	10856.01	9872.72	10856.01	2922.87	10856.01	9872.72	9872.72	9872.72
;

param T: 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99 100 :=
1	0	1	1	1	1	1	1	1	1	1	0	1	1	1	0	0	0	0	0	1	1	1	1	1	1	1	0	0	1	1	1	1	1	0	0	1	1	1	1	1	1	0	1	1	0	0	1	0	1	0	1	0	1	1	0	1	1	1	1	1	1	1	0	1	1	0	0	1	1	1	1	0	0	1	0	1	1	1	1	0	1	0	1	1	1	1	1	1	0	1	0	1	0	1	0	1	0	1	1	1
2	1	0	0	1	0	1	0	0	0	0	1	0	1	1	1	1	1	1	1	0	0	0	1	0	0	0	1	1	0	0	1	0	0	1	1	0	0	1	1	1	1	1	1	0	1	1	0	1	1	1	0	1	1	0	1	0	1	1	1	0	1	0	1	0	1	1	1	0	1	0	0	1	1	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	1	0	1	1	1	0	1	1	1	1
3	1	0	0	1	0	1	0	0	0	0	1	0	1	1	1	1	1	1	1	0	0	0	1	0	0	0	1	1	0	0	1	0	0	1	1	0	0	1	1	1	1	1	1	0	1	1	0	1	1	1	0	1	1	0	1	0	1	1	1	0	1	0	1	0	1	1	1	0	1	0	0	1	1	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	1	0	1	1	1	0	1	1	1	1
